temperature,humidity,humidity_change,temperature_change,elapsed_time,label
30.08,89.27,-0.179,-0.02,7,0
30.05,89.2,-0.076,-0.028,8,0
30.08,89.06,-0.136,0.03,9,0
30.13,89.14,0.077,0.049,10,0
30.1,89.04,-0.102,-0.034,11,0
30.07,88.88,-0.162,-0.033,12,0
30.11,88.72,-0.152,0.044,13,0
30.15,88.62,-0.108,0.041,14,0
30.16,88.63,0.016,0.006,15,0
30.15,88.51,-0.121,-0.003,16,0
30.11,88.45,-0.066,-0.042,17,0
30.12,88.32,-0.121,0.007,18,0
30.11,88.28,-0.044,-0.012,19,0
30.12,88.35,0.072,0.009,20,0
30.14,88.25,-0.107,0.02,21,0
30.18,88.31,0.06,0.041,22,0
30.18,88.29,-0.015,0.004,23,0
30.19,88.23,-0.058,0.013,24,0
30.16,88.29,0.061,-0.031,25,0
30.16,88.13,-0.166,0.0,26,0
30.16,88.03,-0.102,-0.005,27,0
30.15,87.87,-0.159,-0.006,28,0
30.15,87.92,0.057,-0.002,29,0
30.16,87.75,-0.175,0.003,30,0
30.13,87.74,-0.011,-0.029,31,0
30.11,87.65,-0.093,-0.019,32,0
30.11,87.67,0.024,0.004,33,0
30.09,87.52,-0.148,-0.018,34,0
30.11,87.46,-0.058,0.018,35,0
30.14,87.43,-0.035,0.032,36,0
30.13,87.31,-0.114,-0.009,37,0
30.17,87.39,0.08,0.04,38,0
30.21,87.42,0.029,0.035,39,0
30.26,87.22,-0.208,0.047,40,0
30.3,87.23,0.018,0.039,41,0
30.34,87.27,0.036,0.046,42,0
30.39,87.06,-0.212,0.043,43,0
30.41,86.99,-0.068,0.025,44,0
30.38,86.78,-0.209,-0.03,45,0
30.42,86.65,-0.129,0.044,46,0
30.46,86.44,-0.212,0.032,47,0
30.47,86.42,-0.019,0.014,48,0
30.45,86.28,-0.137,-0.021,49,0
30.43,86.17,-0.108,-0.022,50,0
30.47,85.99,-0.189,0.045,51,0
30.5,85.96,-0.025,0.027,52,0
30.46,85.93,-0.031,-0.04,53,0
30.51,85.78,-0.152,0.052,54,0
30.48,85.78,0.003,-0.031,55,0
30.52,85.72,-0.059,0.041,56,0
30.58,85.73,0.007,0.054,57,0
30.6,85.77,0.04,0.021,58,0
30.6,85.82,0.049,-0.001,59,0
30.63,85.75,-0.072,0.031,60,0
30.65,85.67,-0.076,0.022,61,0
30.61,85.49,-0.177,-0.038,62,0
30.58,85.55,0.061,-0.035,63,0
30.56,85.6,0.044,-0.013,64,0
30.57,85.55,-0.052,0.008,65,0
30.57,85.4,-0.143,0.004,66,0
30.57,85.35,-0.05,-0.004,67,0
30.59,85.37,0.02,0.021,68,0
30.62,85.29,-0.083,0.028,69,0
30.65,85.31,0.018,0.032,70,0
30.63,85.28,-0.024,-0.024,71,0
30.68,85.35,0.063,0.05,72,0
30.67,85.17,-0.175,-0.011,73,0
30.72,85.13,-0.04,0.051,74,0
30.7,84.95,-0.179,-0.017,75,0
30.74,84.84,-0.109,0.033,76,0
30.77,84.77,-0.074,0.034,77,0
30.75,84.69,-0.081,-0.018,78,0
30.74,84.61,-0.084,-0.009,79,0
30.71,84.44,-0.168,-0.032,80,0
30.72,84.46,0.024,0.01,81,0
30.69,84.35,-0.114,-0.034,82,0
30.67,84.41,0.063,-0.015,83,0
30.73,84.29,-0.125,0.057,84,0
30.72,84.14,-0.149,-0.005,85,0
30.74,84.08,-0.058,0.015,86,0
30.77,83.98,-0.099,0.034,87,0
30.81,83.91,-0.071,0.04,88,0
30.79,83.95,0.045,-0.025,89,0
30.82,83.97,0.018,0.033,90,0
30.8,83.99,0.021,-0.014,91,0
30.83,83.87,-0.118,0.026,92,0
30.85,83.86,-0.01,0.016,93,0
30.84,83.82,-0.049,-0.006,94,0
30.86,83.75,-0.067,0.016,95,0
30.86,83.67,-0.083,0.004,96,0
30.88,83.71,0.047,0.015,97,0
30.92,83.78,0.068,0.04,98,0
30.89,83.77,-0.013,-0.025,99,0
30.86,83.65,-0.115,-0.03,100,0
30.83,83.63,-0.026,-0.028,101,0
30.82,83.7,0.075,-0.011,102,0
30.86,83.61,-0.095,0.042,103,0
30.89,83.6,-0.004,0.027,104,0
30.94,83.53,-0.075,0.052,105,0
31.0,83.43,-0.094,0.056,106,0
31.01,83.41,-0.024,0.01,107,0
31.02,83.43,0.021,0.009,108,0
31.03,83.44,0.011,0.009,109,0
31.05,83.35,-0.087,0.029,110,0
31.02,83.36,0.006,-0.035,111,0
31.03,83.21,-0.15,0.014,112,0
31.02,83.18,-0.032,-0.014,113,0
31.07,83.15,-0.026,0.055,114,0
31.1,83.11,-0.042,0.027,115,0
31.13,82.91,-0.198,0.028,116,0
31.13,82.8,-0.117,0.001,117,0
31.15,82.65,-0.149,0.02,118,0
31.11,82.72,0.071,-0.038,119,0
31.12,82.69,-0.032,0.003,120,0
31.13,82.62,-0.069,0.014,121,0
31.15,82.44,-0.176,0.024,122,0
31.19,82.38,-0.066,0.035,123,0
31.23,82.27,-0.104,0.04,124,0
31.28,82.14,-0.13,0.053,125,0
31.33,82.21,0.066,0.045,126,0
31.34,82.19,-0.014,0.014,127,0
31.35,82.19,-0.005,0.012,128,0
31.39,82.16,-0.028,0.038,129,0
31.35,82.18,0.021,-0.041,130,0
31.37,82.13,-0.052,0.021,131,0
31.33,81.92,-0.21,-0.04,132,0
31.31,81.92,0.005,-0.025,133,0
31.33,81.95,0.028,0.024,134,0
31.33,81.91,-0.039,-0.004,135,0
31.32,81.79,-0.121,-0.011,136,0
31.31,81.67,-0.12,-0.009,137,0
31.32,81.53,-0.141,0.015,138,0
31.28,81.54,0.009,-0.039,139,0
31.29,81.53,-0.008,0.002,140,0
31.32,81.5,-0.028,0.035,141,0
31.28,81.58,0.08,-0.042,142,0
31.24,81.52,-0.064,-0.043,143,0
31.29,81.38,-0.138,0.051,144,0
31.29,81.32,-0.063,0.005,145,0
31.27,81.16,-0.162,-0.027,146,0
31.31,80.99,-0.165,0.043,147,0
31.29,81.04,0.053,-0.014,148,0
31.32,81.12,0.075,0.026,149,0
31.32,81.19,0.07,-0.001,150,0
31.29,81.18,-0.006,-0.03,151,0
31.3,81.05,-0.128,0.009,152,0
31.35,81.09,0.039,0.052,153,0
31.35,80.98,-0.114,0.003,154,0
31.33,80.94,-0.042,-0.027,155,0
31.3,80.82,-0.118,-0.025,156,0
31.35,80.67,-0.152,0.048,157,0
31.4,80.51,-0.156,0.051,158,0
31.45,80.39,-0.119,0.051,159,0
31.48,80.31,-0.078,0.025,160,0
31.48,80.3,-0.013,0.007,161,0
31.53,80.15,-0.154,0.047,162,0
31.5,80.17,0.019,-0.03,163,0
31.53,80.19,0.022,0.034,164,0
31.54,80.13,-0.058,0.005,165,0
31.56,79.93,-0.203,0.024,166,0
31.59,79.71,-0.215,0.028,167,0
31.61,79.67,-0.04,0.017,168,0
31.61,79.53,-0.14,0.004,169,0
31.63,79.46,-0.074,0.02,170,0
31.61,79.45,-0.012,-0.025,171,0
31.66,79.38,-0.064,0.053,172,0
31.71,79.29,-0.094,0.051,173,0
31.73,79.37,0.08,0.017,174,0
31.71,79.3,-0.073,-0.017,175,0
31.76,79.2,-0.099,0.046,176,0
31.77,79.27,0.076,0.017,177,0
31.8,79.2,-0.068,0.024,178,0
31.83,79.13,-0.075,0.036,179,0
31.87,79.18,0.052,0.032,180,0
31.9,79.1,-0.08,0.032,181,0
31.93,78.94,-0.166,0.034,182,0
31.93,78.83,-0.107,-0.001,183,0
31.91,78.81,-0.02,-0.019,184,0
31.87,78.89,0.079,-0.038,185,0
31.91,78.72,-0.171,0.033,186,0
31.96,78.62,-0.101,0.056,187,0
31.96,78.67,0.058,-0.006,188,0
31.95,78.5,-0.174,-0.007,189,0
31.98,78.44,-0.058,0.03,190,0
31.99,78.49,0.049,0.006,191,0
31.94,78.37,-0.121,-0.042,192,0
31.98,78.44,0.073,0.033,193,0
32.0,78.45,0.006,0.023,194,0
32.03,78.28,-0.165,0.026,195,0
32.01,78.26,-0.022,-0.013,196,0
32.01,78.18,-0.079,-0.004,197,0
32.01,78.25,0.067,-0.001,198,0
32.06,78.24,-0.014,0.051,199,0
32.05,78.07,-0.162,-0.005,200,0
32.08,77.93,-0.139,0.027,201,0
32.06,77.95,0.019,-0.023,202,0
32.11,77.86,-0.096,0.05,203,0
32.12,77.67,-0.185,0.014,204,0
32.17,77.51,-0.165,0.053,205,0
32.17,77.42,-0.085,-0.004,206,0
32.15,77.29,-0.128,-0.021,207,0
32.11,77.34,0.043,-0.039,208,0
32.13,77.22,-0.122,0.02,209,0
32.13,77.25,0.034,-0.004,210,0
32.11,77.33,0.08,-0.021,211,0
32.13,77.12,-0.212,0.022,212,0
32.1,76.96,-0.157,-0.029,213,0
32.14,77.02,0.06,0.036,214,0
32.16,76.82,-0.201,0.025,215,0
32.12,76.72,-0.101,-0.037,216,0
32.17,76.65,-0.064,0.044,217,0
32.21,76.73,0.072,0.038,218,0
32.17,76.76,0.037,-0.037,219,0
32.22,76.64,-0.127,0.048,220,0
32.19,76.45,-0.185,-0.023,221,0
32.23,76.43,-0.021,0.034,222,0
32.2,76.48,0.05,-0.023,223,0
32.23,76.54,0.062,0.03,224,0
32.29,76.55,0.007,0.056,225,0
32.31,76.52,-0.028,0.017,226,0
32.28,76.41,-0.108,-0.027,227,0
32.33,76.47,0.059,0.046,228,0
32.34,76.48,0.012,0.017,229,0
32.35,76.44,-0.043,0.011,230,0
32.36,76.36,-0.085,0.004,231,0
32.35,76.16,-0.199,-0.007,232,0
32.37,76.09,-0.062,0.015,233,0
32.37,76.11,0.014,0.004,234,0
32.4,76.19,0.078,0.026,235,0
32.39,76.24,0.059,-0.005,236,0
32.44,76.26,0.012,0.05,237,0
32.47,76.14,-0.12,0.027,238,0
32.51,75.97,-0.162,0.039,239,0
32.47,75.9,-0.074,-0.038,240,0
32.45,75.72,-0.179,-0.018,241,0
32.49,75.74,0.015,0.04,242,0
32.46,75.58,-0.154,-0.03,243,0
32.44,75.52,-0.065,-0.024,244,0
32.44,75.55,0.027,-0.001,245,0
32.42,75.38,-0.17,-0.018,246,0
32.46,75.39,0.01,0.041,247,0
32.45,75.25,-0.131,-0.007,248,0
32.48,75.18,-0.073,0.026,249,0
32.54,75.19,0.005,0.056,250,0
32.51,75.13,-0.06,-0.026,251,0
32.5,75.1,-0.03,-0.006,252,0
32.5,75.1,-0.001,-0.008,253,0
32.46,75.0,-0.093,-0.035,254,0
32.52,74.92,-0.087,0.056,255,0
32.53,74.81,-0.108,0.013,256,0
32.51,74.64,-0.17,-0.021,257,0
32.56,74.53,-0.107,0.045,258,0
32.54,74.52,-0.01,-0.011,259,0
32.5,74.45,-0.07,-0.04,260,0
32.5,74.53,0.079,0.001,261,0
32.53,74.31,-0.216,0.024,262,0
32.54,74.33,0.013,0.012,263,0
32.51,74.37,0.044,-0.025,264,0
32.55,74.43,0.061,0.037,265,0
32.52,74.32,-0.11,-0.029,266,0
32.53,74.36,0.039,0.01,267,0
32.53,74.29,-0.068,-0.006,268,0
32.52,74.34,0.051,-0.008,269,0
32.54,74.4,0.054,0.022,270,0
32.59,74.27,-0.127,0.051,271,0
32.62,74.18,-0.094,0.023,272,0
32.62,74.21,0.038,0.007,273,0
32.65,74.12,-0.094,0.025,274,0
32.65,74.0,-0.121,0.002,275,0
32.66,73.83,-0.172,0.009,276,0
32.62,73.64,-0.187,-0.042,277,0
32.67,73.71,0.072,0.057,278,0
32.7,73.78,0.067,0.03,279,0
32.71,73.58,-0.203,0.012,280,0
32.72,73.64,0.063,0.005,281,0
32.71,73.54,-0.096,-0.012,282,0
32.7,73.61,0.063,-0.008,283,0
32.72,73.4,-0.21,0.025,284,0
32.75,73.34,-0.055,0.022,285,0
32.7,73.22,-0.121,-0.042,286,0
32.75,73.0,-0.217,0.047,287,0
32.78,72.95,-0.051,0.025,288,0
32.79,72.86,-0.091,0.016,289,0
32.78,72.88,0.024,-0.017,290,0
32.74,72.82,-0.068,-0.035,291,0
32.75,72.66,-0.154,0.01,292,0
32.76,72.68,0.014,0.012,293,0
32.74,72.59,-0.089,-0.024,294,0
32.76,72.49,-0.102,0.02,295,0
32.75,72.39,-0.101,-0.01,296,0
32.73,72.45,0.063,-0.02,297,0
32.73,72.48,0.028,0.001,298,0
32.73,72.48,0.006,-0.002,299,0
32.78,72.33,-0.149,0.052,300,0
32.83,72.29,-0.044,0.043,301,0
32.87,72.12,-0.171,0.044,302,0
32.92,72.11,-0.01,0.049,303,0
32.89,71.94,-0.166,-0.032,304,0
32.88,72.0,0.06,-0.009,305,0
32.88,71.84,-0.163,0.005,306,0
32.93,71.68,-0.155,0.046,307,0
32.91,71.62,-0.068,-0.014,308,0
32.9,71.49,-0.123,-0.011,309,0
32.92,71.32,-0.168,0.017,310,0
32.97,71.11,-0.215,0.048,311,0
32.97,70.89,-0.216,0.004,312,0
32.93,70.9,0.008,-0.04,313,0
32.98,70.83,-0.074,0.048,314,0
32.95,70.78,-0.048,-0.027,315,0
32.95,70.59,-0.195,-0.007,316,0
32.95,70.54,-0.041,0.002,317,0
32.95,70.62,0.076,-0.002,318,0
32.96,70.41,-0.213,0.01,319,0
32.95,70.41,0.005,-0.011,320,0
32.96,70.23,-0.183,0.013,321,0
32.94,70.14,-0.086,-0.013,322,0
32.92,70.22,0.076,-0.02,323,0
32.9,70.13,-0.087,-0.023,324,0
32.91,70.05,-0.085,0.01,325,0
32.91,69.93,-0.112,0.002,326,0
32.95,69.81,-0.128,0.032,327,0
32.94,69.79,-0.013,-0.008,328,0
32.93,69.77,-0.021,-0.007,329,0
32.9,69.59,-0.182,-0.032,330,0
32.91,69.56,-0.028,0.011,331,0
32.89,69.63,0.07,-0.017,332,0
32.91,69.65,0.02,0.017,333,0
32.96,69.55,-0.1,0.049,334,0
32.97,69.41,-0.144,0.013,335,0
32.98,69.25,-0.163,0.005,336,0
32.98,69.17,-0.074,0.005,337,0
33.0,69.03,-0.146,0.021,338,0
32.98,68.83,-0.194,-0.021,339,0
32.99,68.7,-0.135,0.002,340,0
33.03,68.59,-0.107,0.047,341,0
33.08,68.39,-0.196,0.043,342,0
33.12,68.36,-0.031,0.05,343,0
33.17,68.37,0.009,0.04,344,0
33.16,68.3,-0.077,-0.006,345,0
33.18,68.26,-0.04,0.024,346,0
33.16,68.29,0.037,-0.021,347,0
33.2,68.3,0.002,0.038,348,0
33.24,68.09,-0.205,0.035,349,0
33.23,68.15,0.058,-0.011,350,0
33.21,67.93,-0.214,-0.014,351,0
33.21,67.94,0.004,0.001,352,0
33.22,67.84,-0.103,0.012,353,0
33.21,67.7,-0.132,-0.011,354,0
33.23,67.66,-0.047,0.014,355,0
33.28,67.52,-0.134,0.05,356,0
33.25,67.39,-0.13,-0.03,357,0
33.29,67.37,-0.02,0.044,358,0
33.26,67.18,-0.186,-0.03,359,0
33.24,67.15,-0.034,-0.018,360,0
33.2,67.2,0.048,-0.037,361,0
33.2,67.27,0.076,-0.002,362,0
33.2,67.13,-0.146,-0.006,363,0
33.24,67.15,0.02,0.045,364,0
33.29,67.04,-0.107,0.051,365,0
33.34,66.92,-0.123,0.048,366,0
33.35,66.88,-0.042,0.011,367,0
33.41,66.83,-0.046,0.057,368,0
33.38,66.66,-0.17,-0.024,369,0
33.4,66.65,-0.006,0.016,370,0
33.41,66.71,0.057,0.01,371,0
33.44,66.66,-0.049,0.033,372,0
33.45,66.54,-0.12,0.004,373,0
33.46,66.52,-0.022,0.012,374,0
33.5,66.54,0.016,0.036,375,0
33.5,66.61,0.078,0.003,376,0
33.48,66.68,0.064,-0.018,377,0
33.48,66.64,-0.041,0.004,378,0
33.51,66.48,-0.152,0.021,379,0
33.49,66.42,-0.063,-0.018,380,0
33.48,66.34,-0.086,-0.005,381,0
33.49,66.13,-0.209,0.007,382,0
33.5,66.08,-0.047,0.007,383,0
33.55,66.11,0.026,0.05,384,0
33.58,66.18,0.075,0.036,385,0
33.61,66.19,0.009,0.026,386,0
33.66,66.06,-0.13,0.057,387,0
33.67,66.04,-0.019,0.001,388,0
33.66,65.87,-0.175,-0.003,389,0
33.71,65.93,0.066,0.046,390,0
33.76,65.93,0.001,0.054,391,0
33.79,65.94,0.005,0.026,392,0
33.79,65.73,-0.212,0.001,393,0
33.77,65.58,-0.148,-0.025,394,0
33.76,65.65,0.067,-0.003,395,0
33.77,65.47,-0.173,0.009,396,0
33.77,65.36,-0.114,-0.004,397,0
33.79,65.15,-0.213,0.019,398,0
33.82,65.13,-0.016,0.031,399,0
33.79,65.04,-0.09,-0.031,400,0
33.77,64.96,-0.08,-0.011,401,0
33.82,64.92,-0.042,0.041,402,0
33.87,64.99,0.07,0.052,403,0
33.85,64.9,-0.085,-0.015,404,0
33.86,64.88,-0.026,0.012,405,0
33.88,64.87,-0.002,0.016,406,0
33.89,64.91,0.036,0.012,407,0
33.95,64.89,-0.016,0.055,408,0
33.94,64.88,-0.016,-0.013,409,0
33.96,64.81,-0.069,0.028,410,0
33.99,64.82,0.012,0.026,411,0
33.98,64.85,0.025,-0.007,412,0
33.97,64.85,0.005,-0.009,413,0
33.95,64.82,-0.029,-0.029,414,0
33.99,64.76,-0.061,0.044,415,0
33.95,64.83,0.066,-0.04,416,0
33.98,64.75,-0.081,0.027,417,0
33.94,64.54,-0.21,-0.035,418,0
33.9,64.38,-0.16,-0.038,419,0
33.9,64.34,-0.036,0.002,420,0
33.87,64.14,-0.198,-0.03,421,0
33.87,63.96,-0.185,-0.004,422,0
33.87,63.81,-0.145,0.002,423,0
33.92,63.6,-0.209,0.05,424,0
33.97,63.53,-0.072,0.051,425,0
33.95,63.59,0.064,-0.021,426,0
33.99,63.55,-0.047,0.038,427,0
33.96,63.56,0.014,-0.032,428,0
33.99,63.64,0.076,0.029,429,0
33.95,63.47,-0.166,-0.035,430,0
33.96,63.4,-0.075,0.005,431,0
34.01,63.18,-0.217,0.046,432,0
34.02,63.17,-0.011,0.014,433,0
34.03,63.2,0.031,0.01,434,0
33.99,63.14,-0.058,-0.04,435,0
34.01,63.09,-0.05,0.025,436,0
34.07,63.02,-0.067,0.055,437,0
34.12,62.93,-0.09,0.05,438,0
34.09,62.87,-0.063,-0.031,439,0
34.07,62.79,-0.085,-0.023,440,0
34.06,62.69,-0.099,-0.009,441,0
34.11,62.59,-0.093,0.05,442,0
34.1,62.52,-0.075,-0.006,443,0
34.11,62.58,0.063,0.013,444,0
34.1,62.5,-0.083,-0.019,445,0
34.13,62.56,0.057,0.036,446,0
34.17,62.43,-0.13,0.038,447,0
34.2,62.3,-0.122,0.031,448,0
34.25,62.28,-0.026,0.046,449,0
34.27,62.21,-0.073,0.023,450,0
34.23,62.09,-0.111,-0.042,451,0
34.22,61.89,-0.206,-0.01,452,0
34.25,61.92,0.03,0.032,453,0
34.28,61.9,-0.022,0.031,454,0
34.24,61.84,-0.053,-0.04,455,0
34.23,61.79,-0.055,-0.011,456,0
34.23,61.67,-0.12,0.002,457,0
34.24,61.51,-0.154,0.005,458,0
34.23,61.39,-0.13,-0.007,459,0
34.2,61.31,-0.076,-0.028,460,0
34.17,61.25,-0.059,-0.028,461,0
34.13,61.31,0.065,-0.041,462,0
34.13,61.18,-0.132,-0.006,463,0
34.16,61.2,0.019,0.031,464,0
34.14,61.27,0.063,-0.013,465,0
34.14,61.12,-0.144,-0.002,466,0
34.17,60.91,-0.213,0.024,467,0
34.19,60.82,-0.089,0.025,468,0
34.18,60.64,-0.183,-0.009,469,0
34.18,60.53,-0.107,-0.005,470,0
34.16,60.44,-0.086,-0.02,471,0
34.18,60.31,-0.132,0.027,472,0
34.21,60.23,-0.085,0.022,473,0
34.17,60.02,-0.204,-0.039,474,0
34.16,60.05,0.031,-0.009,475,0
34.21,59.93,-0.127,0.052,476,0
34.18,59.87,-0.051,-0.029,477,0
34.14,59.85,-0.03,-0.041,478,0
34.15,59.89,0.045,0.014,479,0
34.2,59.88,-0.013,0.05,480,0
34.22,59.77,-0.102,0.018,481,0
34.2,59.65,-0.125,-0.019,482,0
34.2,59.56,-0.086,-0.008,483,0
34.24,59.55,-0.009,0.047,484,0
34.29,59.58,0.03,0.052,485,0
34.27,59.64,0.059,-0.02,486,0
34.25,59.62,-0.021,-0.022,487,0
34.24,59.47,-0.152,-0.014,488,0
34.21,59.3,-0.175,-0.027,489,0
34.24,59.19,-0.109,0.034,490,0
34.21,59.24,0.057,-0.033,491,0
34.24,59.04,-0.206,0.03,492,0
34.2,58.89,-0.147,-0.037,493,0
34.19,58.9,0.012,-0.013,494,0
34.17,58.88,-0.025,-0.025,495,0
34.19,58.74,-0.136,0.021,496,0
34.21,58.76,0.018,0.02,497,0
34.2,58.76,-0.004,-0.003,498,0
34.22,58.61,-0.143,0.018,499,0
34.25,58.63,0.014,0.03,500,0
34.23,58.49,-0.139,-0.022,501,0
34.26,58.54,0.055,0.028,502,0
34.29,58.33,-0.212,0.027,503,0
34.32,58.37,0.044,0.029,504,0
34.33,58.42,0.043,0.011,505,0
34.33,58.42,0.004,0.007,506,0
34.32,58.25,-0.168,-0.011,507,0
34.35,58.13,-0.127,0.026,508,0
34.38,58.02,-0.104,0.031,509,0
34.39,57.82,-0.202,0.015,510,0
34.37,57.89,0.066,-0.022,511,0
34.33,57.82,-0.068,-0.042,512,0
34.38,57.78,-0.04,0.054,513,0
34.44,57.83,0.049,0.054,514,0
34.49,57.9,0.07,0.048,515,0
34.53,57.71,-0.187,0.046,516,0
34.55,57.56,-0.148,0.02,517,0
34.57,57.43,-0.129,0.017,518,0
34.58,57.42,-0.014,0.012,519,0
34.55,57.31,-0.108,-0.033,520,0
34.53,57.17,-0.142,-0.017,521,0
34.59,57.07,-0.095,0.057,522,0
34.57,56.97,-0.107,-0.02,523,0
34.56,56.8,-0.171,-0.008,524,0
34.53,56.71,-0.091,-0.03,525,0
34.54,56.61,-0.097,0.007,526,0
34.57,56.51,-0.099,0.034,527,0
34.6,56.34,-0.169,0.033,528,0
34.6,56.39,0.048,-0.008,529,0
34.63,56.32,-0.068,0.032,530,0
34.61,56.28,-0.042,-0.012,531,0
34.58,56.15,-0.133,-0.039,532,0
34.59,55.95,-0.199,0.013,533,0
34.62,55.88,-0.066,0.035,534,0
34.67,55.7,-0.181,0.047,535,0
34.64,55.68,-0.022,-0.034,536,0
34.64,55.56,-0.116,0.007,537,0
34.6,55.62,0.062,-0.039,538,0
34.6,55.49,-0.134,-0.005,539,0
34.57,55.56,0.066,-0.035,540,0
34.6,55.59,0.033,0.034,541,0
34.65,55.51,-0.083,0.047,542,0
34.69,55.39,-0.118,0.042,543,0
34.66,55.25,-0.139,-0.033,544,0
34.64,55.09,-0.162,-0.017,545,0
34.66,55.16,0.073,0.025,546,0
34.68,55.09,-0.067,0.02,547,0
34.72,55.06,-0.038,0.036,548,0
34.71,55.06,0.004,-0.014,549,0
34.69,55.14,0.078,-0.017,550,0
34.73,55.12,-0.019,0.041,551,0
34.7,55.14,0.022,-0.032,552,0
34.73,54.99,-0.152,0.03,553,0
34.69,54.91,-0.079,-0.039,554,0
34.69,54.87,-0.039,0.005,555,0
34.65,54.78,-0.089,-0.041,556,0
34.67,54.62,-0.161,0.012,557,0
34.65,54.46,-0.16,-0.018,558,0
34.64,54.36,-0.1,-0.01,559,0
34.68,54.19,-0.168,0.047,560,0
34.71,54.22,0.028,0.024,561,0
34.74,54.01,-0.217,0.037,562,0
34.77,53.87,-0.133,0.025,563,0
34.75,53.75,-0.124,-0.017,564,0
34.74,53.76,0.011,-0.016,565,0
34.74,53.78,0.022,0.001,566,0
34.73,53.6,-0.18,-0.008,567,0
34.72,53.47,-0.133,-0.01,568,0
34.68,53.35,-0.115,-0.034,569,0
34.72,53.2,-0.158,0.039,570,0
34.7,53.11,-0.088,-0.028,571,0
34.71,52.92,-0.191,0.01,572,0
34.75,52.98,0.064,0.043,573,0
34.71,52.87,-0.109,-0.036,574,0
34.74,52.66,-0.215,0.024,575,0
34.71,52.52,-0.135,-0.03,576,0
34.7,52.59,0.073,-0.007,577,0
34.71,52.42,-0.175,0.005,578,0
34.7,52.2,-0.215,-0.003,579,0
34.72,52.15,-0.055,0.021,580,0
34.71,52.08,-0.064,-0.016,581,0
34.76,52.13,0.046,0.049,582,0
34.76,52.12,-0.008,0.001,583,0
34.73,52.04,-0.076,-0.028,584,0
34.72,51.88,-0.161,-0.012,585,0
34.69,51.87,-0.01,-0.025,586,0
34.7,51.84,-0.032,0.006,587,0
34.73,51.91,0.063,0.03,588,0
34.73,51.76,-0.143,-0.002,589,0
34.71,51.59,-0.17,-0.018,590,0
34.71,51.42,-0.171,-0.002,591,0
34.75,51.34,-0.083,0.049,592,0
34.74,51.25,-0.089,-0.014,593,0
34.73,51.3,0.047,-0.009,594,0
34.74,51.23,-0.065,0.008,595,0
34.76,51.05,-0.18,0.02,596,0
34.76,50.92,-0.13,-0.005,597,0
34.78,51.0,0.073,0.021,598,0
34.76,50.92,-0.08,-0.014,599,0
34.11,89.53,-0.175,-0.006,0,0
34.15,89.44,-0.093,0.041,1,0
34.19,89.29,-0.15,0.039,2,0
34.23,89.31,0.021,0.041,3,0
34.21,89.23,-0.075,-0.022,4,0
34.26,89.28,0.047,0.049,5,0
34.28,89.09,-0.196,0.021,6,0
34.29,88.96,-0.128,0.017,7,0
34.31,89.03,0.072,0.017,8,0
34.28,88.89,-0.135,-0.029,9,0
34.27,88.75,-0.14,-0.008,10,0
34.3,88.83,0.073,0.023,11,0
34.26,88.69,-0.135,-0.037,12,0
34.21,88.63,-0.062,-0.046,13,0
34.17,88.51,-0.124,-0.044,14,0
34.19,88.37,-0.135,0.02,15,0
34.16,88.24,-0.131,-0.028,16,0
34.19,88.24,-0.001,0.032,17,0
34.23,88.24,0.002,0.041,18,0
34.19,88.07,-0.169,-0.046,19,0
34.17,87.99,-0.078,-0.02,20,0
34.14,88.04,0.048,-0.032,21,0
34.14,87.97,-0.07,0.006,22,0
34.18,88.03,0.063,0.039,23,0
34.19,87.9,-0.131,0.005,24,0
34.23,87.91,0.011,0.044,25,0
34.22,87.91,-0.004,-0.011,26,0
34.18,87.77,-0.139,-0.037,27,0
34.22,87.66,-0.115,0.041,28,0
34.23,87.73,0.071,0.008,29,0
34.19,87.69,-0.034,-0.038,30,0
34.17,87.64,-0.052,-0.022,31,0
34.15,87.47,-0.171,-0.016,32,0
34.11,87.51,0.044,-0.046,33,0
34.1,87.43,-0.084,-0.005,34,0
34.14,87.38,-0.047,0.037,35,0
34.13,87.26,-0.127,-0.01,36,0
34.12,87.08,-0.179,-0.008,37,0
34.12,87.16,0.088,-0.007,38,0
34.09,87.26,0.099,-0.03,39,0
34.12,87.11,-0.154,0.038,40,0
34.14,87.06,-0.049,0.016,41,0
34.19,86.9,-0.158,0.045,42,0
34.15,86.99,0.09,-0.037,43,0
34.2,87.03,0.037,0.051,44,0
34.25,86.88,-0.153,0.048,45,0
34.26,86.81,-0.069,0.016,46,0
34.29,86.89,0.085,0.03,47,0
34.34,86.8,-0.096,0.048,48,0
34.3,86.64,-0.16,-0.042,49,0
34.26,86.53,-0.111,-0.04,50,0
34.3,86.59,0.063,0.037,51,0
34.3,86.66,0.07,0.002,52,0
34.29,86.66,-0.002,-0.008,53,0
34.33,86.67,0.015,0.041,54,0
34.34,86.49,-0.178,0.009,55,0
34.35,86.48,-0.014,0.016,56,0
34.4,86.34,-0.142,0.048,57,0
34.4,86.3,-0.038,-0.006,58,0
34.45,86.21,-0.085,0.05,59,0
34.45,86.08,-0.133,0.007,60,0
34.46,86.11,0.031,0.008,61,0
34.51,86.16,0.045,0.045,62,0
34.46,85.99,-0.163,-0.044,63,0
34.46,86.08,0.089,-0.001,64,0
34.47,85.95,-0.139,0.005,65,0
34.43,86.04,0.095,-0.04,66,0
